-99.186619519999994,19.426033990000001
-99.194059969999998,19.33918774
-99.141488649999999,19.43420652
-99.155331329999996,19.368020690000002
-99.167501799999997,19.426573399999999
-99.162221130000006,19.46142043
-99.147630000000007,19.443909999999999
-99.292844700000003,19.42756473
-99.201667889999996,19.436817019999999
-99.129012840000001,19.40416789
-99.141311650000006,19.434907290000002
-99.209783079999994,19.294729589999999
-99.194695199999998,19.270177400000001
-99.179855110000005,19.371217699999999
-99.146520600000002,19.238197790000001
-99.157296919999993,19.331253159999999
-99.235759009999995,19.482816870000001
-99.102648630000004,19.32076232
-99.146604749999995,19.439872789999999
-99.201439679999993,19.43901387
-99.17410735,19.345643509999999
-99.096897909999996,19.350743730000001
-88.239266430000001,14.93259333
-86.858275000000006,15.748874000000001
-99.274709970000004,19.36015334
-99.179971249999994,19.383040529999999
-99.210256330000007,19.418743989999999
-99.184386559999993,19.357372510000001
-99.119191900000004,19.416799810000001
-99.057165810000001,19.378490070000002
-99.155091999999996,19.518878699999998
-99.151680999999996,19.300395300000002
-99.188430499999996,19.376860000000001
-99.097924230000004,19.431912480000001
-99.205132820000003,19.55099465
-99.270557999999994,19.402242749999999
-88.016968180000006,15.48973473
-99.132310149999995,19.33339702
-99.04616833,19.43137741
-88.040468720000007,15.501961850000001
-99.102262999999994,19.429549000000002
-99.161827439999996,19.393666769999999
-99.195443179999998,19.459734139999998
-87.982944799999999,15.502190499999999
-99.142785000000003,19.436864
-99.173251100000002,19.4263987
-99.26683903,19.514775459999999
-99.236251870000004,19.535465479999999
-99.173433779999996,19.394543540000001
-99.188405500000002,19.376777300000001
-99.137770290000006,19.285460100000002
-99.026663170000006,19.259472720000002
-99.165721660000003,19.36687658
-88.000564199999999,15.469664399999999
-99.0849051,19.434514419999999
-99.158818049999994,19.350131220000002
-99.106412750000004,19.44813242
-99.195781199999999,19.36125543
-99.188393300000001,19.376811100000001
-99.161619999999999,19.51446
-99.181028499999996,19.48426108
-99.165721660000003,19.36687658
-99.123201370000004,19.30257722
-99.176426840000005,19.639745789999999
-99.130180199999998,19.292705779999999
-99.373826019999996,19.29968289
-99.201606229999996,19.390247639999998
-99.242672110000001,19.402913829999999
-99.196873199999999,19.474651699999999
-99.145895830000001,19.242129540000001
-99.219141699999994,19.4870959
-99.080200199999993,19.430010339999999
-99.248140019999994,19.488151240000001
-88.600802299999998,15.6857864
-99.069395,19.406648449999999
-87.947559999999996,15.660589999999999
-99.136498560000007,19.297363959999998
-99.160374610000005,19.421750079999999
-99.132310149999995,19.33339702
-99.180067899999997,19.382962299999999
-99.282135999999994,19.397186000000001
-99.082260000000005,19.47287
-99.137575729999995,19.436710680000001
-99.104858579999998,19.412504739999999
-99.189999850000007,19.304198540000002
-99.154264040000001,19.44925362
-99.188410200000007,19.376768299999998
-99.136498560000007,19.297363959999998
-99.233922960000001,19.510285440000001
-99.182205100000004,19.344927030000001
-99.118055699999999,19.452499599999999
-99.147057399999994,19.421547799999999
-99.232659999999996,19.547205000000002
-99.234974410000007,19.53392418
-99.057167129999996,19.378492059999999
-99.196873199999999,19.474651699999999
-86.833799099999993,15.753259099999999
-99.097838400000001,19.298466120000001
-99.136235439999993,19.426981420000001
-99.170909910000006,19.367226049999999
